lineId,season,name,team,position,situation,games_played,icetime,iceTimeRank,xGoalsPercentage,corsiPercentage,fenwickPercentage,xOnGoalFor,xGoalsFor,xReboundsFor,xFreezeFor,xPlayStoppedFor,xPlayContinuedInZoneFor,xPlayContinuedOutsideZoneFor,flurryAdjustedxGoalsFor,scoreVenueAdjustedxGoalsFor,flurryScoreVenueAdjustedxGoalsFor,shotsOnGoalFor,missedShotsFor,blockedShotAttemptsFor,shotAttemptsFor,goalsFor,reboundsFor,reboundGoalsFor,freezeFor,playStoppedFor,playContinuedInZoneFor,playContinuedOutsideZoneFor,savedShotsOnGoalFor,savedUnblockedShotAttemptsFor,penaltiesFor,penalityMinutesFor,faceOffsWonFor,hitsFor,takeawaysFor,giveawaysFor,lowDangerShotsFor,mediumDangerShotsFor,highDangerShotsFor,lowDangerxGoalsFor,mediumDangerxGoalsFor,highDangerxGoalsFor,lowDangerGoalsFor,mediumDangerGoalsFor,highDangerGoalsFor,scoreAdjustedShotsAttemptsFor,unblockedShotAttemptsFor,scoreAdjustedUnblockedShotAttemptsFor,dZoneGiveawaysFor,xGoalsFromxReboundsOfShotsFor,xGoalsFromActualReboundsOfShotsFor,reboundxGoalsFor,totalShotCreditFor,scoreAdjustedTotalShotCreditFor,scoreFlurryAdjustedTotalShotCreditFor,xOnGoalAgainst,xGoalsAgainst,xReboundsAgainst,xFreezeAgainst,xPlayStoppedAgainst,xPlayContinuedInZoneAgainst,xPlayContinuedOutsideZoneAgainst,flurryAdjustedxGoalsAgainst,scoreVenueAdjustedxGoalsAgainst,flurryScoreVenueAdjustedxGoalsAgainst,shotsOnGoalAgainst,missedShotsAgainst,blockedShotAttemptsAgainst,shotAttemptsAgainst,goalsAgainst,reboundsAgainst,reboundGoalsAgainst,freezeAgainst,playStoppedAgainst,playContinuedInZoneAgainst,playContinuedOutsideZoneAgainst,savedShotsOnGoalAgainst,savedUnblockedShotAttemptsAgainst,penaltiesAgainst,penalityMinutesAgainst,faceOffsWonAgainst,hitsAgainst,takeawaysAgainst,giveawaysAgainst,lowDangerShotsAgainst,mediumDangerShotsAgainst,highDangerShotsAgainst,lowDangerxGoalsAgainst,mediumDangerxGoalsAgainst,highDangerxGoalsAgainst,lowDangerGoalsAgainst,mediumDangerGoalsAgainst,highDangerGoalsAgainst,scoreAdjustedShotsAttemptsAgainst,unblockedShotAttemptsAgainst,scoreAdjustedUnblockedShotAttemptsAgainst,dZoneGiveawaysAgainst,xGoalsFromxReboundsOfShotsAgainst,xGoalsFromActualReboundsOfShotsAgainst,reboundxGoalsAgainst,totalShotCreditAgainst,scoreAdjustedTotalShotCreditAgainst,scoreFlurryAdjustedTotalShotCreditAgainst
84752088478840,2023,Dumoulin-Borgen,SEA,pairing,5on5,62,3868.0,487.0,0.32,0.46,0.45,26.62,1.46,1.53,6.67,0.87,15.65,11.82,1.44,1.45,1.43,25.0,13.0,18.0,56.0,2.0,1.0,0.0,9.0,0.0,7.0,19.0,23.0,36.0,2.0,4.0,17.0,29.0,3.0,6.0,35.0,3.0,0.0,1.11,0.35,0.0,2.0,0.0,0.0,54.13,38.0,36.82,0.0,0.31,0.04,0.04,1.73,1.71,1.69,34.65,3.15,2.35,8.41,1.09,17.86,14.15,3.07,3.26,3.18,30.0,17.0,19.0,66.0,5.0,4.0,1.0,9.0,1.0,11.0,17.0,25.0,42.0,5.0,10.0,10.0,27.0,8.0,8.0,35.0,9.0,3.0,1.07,1.31,0.77,1.0,3.0,1.0,68.62,47.0,48.93,6.0,0.49,0.95,0.95,2.68,2.82,2.8
847938384804488484314,2023,Katchouk-Smejkal-Kelly,OTT,line,5on5,2,819.0,6.0,0.31,0.54,0.57,9.18,0.33,0.43,2.45,0.29,5.34,4.17,0.33,0.32,0.32,8.0,5.0,6.0,19.0,0.0,0.0,0.0,2.0,0.0,3.0,8.0,8.0,13.0,1.0,2.0,2.0,6.0,3.0,1.0,13.0,0.0,0.0,0.33,0.0,0.0,0.0,0.0,0.0,17.87,13.0,12.38,1.0,0.08,0.0,0.0,0.42,0.4,0.4,7.6,0.73,0.36,1.73,0.25,3.46,3.47,0.71,0.75,0.73,8.0,2.0,6.0,16.0,3.0,1.0,1.0,0.0,0.0,2.0,4.0,5.0,7.0,0.0,0.0,7.0,7.0,2.0,2.0,8.0,0.0,2.0,0.22,0.0,0.51,2.0,0.0,1.0,17.03,10.0,10.41,2.0,0.07,0.29,0.29,0.51,0.51,0.49
847740284800238482089,2023,Buchnevich-Thomas-Neighbours,STL,line,5on5,31,8776.0,260.0,0.54,0.51,0.52,88.83,9.46,6.15,21.84,3.12,46.55,34.86,8.77,9.52,8.84,92.0,30.0,40.0,162.0,8.0,15.0,2.0,14.0,0.0,43.0,42.0,84.0,114.0,9.0,18.0,76.0,37.0,17.0,15.0,81.0,30.0,11.0,2.46,3.96,3.04,2.0,4.0,2.0,159.69,122.0,121.26,9.0,1.3,3.17,3.17,7.59,7.61,7.37,84.34,7.95,5.44,19.85,2.7,43.47,33.59,7.32,7.99,7.37,80.0,33.0,41.0,154.0,3.0,10.0,0.0,20.0,0.0,30.0,50.0,77.0,110.0,10.0,20.0,77.0,54.0,28.0,23.0,79.0,23.0,11.0,2.12,2.75,3.07,1.0,2.0,0.0,154.89,113.0,114.2,14.0,1.13,2.33,2.33,6.75,6.86,6.77
847938384793908480025,2023,Katchouk-Entwistle-Raddysh,CHI,line,5on5,3,1669.0,9.0,0.55,0.49,0.47,13.89,1.09,1.01,3.41,0.44,7.81,5.25,1.04,1.0,0.96,13.0,6.0,8.0,27.0,1.0,1.0,0.0,3.0,0.0,9.0,5.0,12.0,18.0,2.0,4.0,20.0,17.0,2.0,3.0,14.0,5.0,0.0,0.43,0.66,0.0,1.0,0.0,0.0,25.28,19.0,17.67,2.0,0.21,0.18,0.18,1.12,1.03,1.01,15.52,0.89,0.9,4.14,0.5,8.24,6.33,0.86,0.95,0.93,19.0,2.0,7.0,28.0,1.0,1.0,0.0,4.0,0.0,9.0,6.0,18.0,20.0,0.0,0.0,10.0,10.0,3.0,5.0,19.0,1.0,1.0,0.52,0.12,0.25,0.0,1.0,0.0,30.0,21.0,22.43,3.0,0.18,0.05,0.05,1.02,1.09,1.07
84775078480084,2023,Zadorov-Desimone,CGY,pairing,5on5,8,5656.0,23.0,0.58,0.56,0.55,55.51,5.21,3.59,13.92,1.92,29.83,22.52,4.81,5.21,4.81,58.0,19.0,29.0,106.0,5.0,9.0,2.0,10.0,0.0,30.0,23.0,53.0,72.0,8.0,19.0,34.0,47.0,12.0,13.0,58.0,11.0,8.0,1.81,1.08,2.32,3.0,1.0,1.0,105.04,77.0,76.56,7.0,0.74,2.04,2.04,3.92,3.92,3.81,46.97,3.85,2.91,10.63,1.58,25.29,19.75,3.74,3.92,3.8,49.0,15.0,18.0,82.0,6.0,3.0,1.0,8.0,0.0,20.0,27.0,43.0,58.0,6.0,12.0,43.0,43.0,19.0,12.0,48.0,13.0,3.0,1.31,1.68,0.85,2.0,2.0,2.0,82.31,64.0,64.24,8.0,0.61,0.78,0.78,3.68,3.69,3.63
847345384799948481481,2023,Anderson-Dolan-Lewis-Lizotte,LAK,line,5on5,10,2225.0,57.0,0.44,0.57,0.5,19.09,0.95,1.14,4.83,0.62,10.8,7.66,0.94,0.88,0.88,21.0,5.0,17.0,43.0,1.0,1.0,0.0,3.0,0.0,10.0,11.0,20.0,25.0,2.0,7.0,14.0,16.0,2.0,2.0,23.0,3.0,0.0,0.51,0.44,0.0,0.0,1.0,0.0,40.9,26.0,24.88,2.0,0.23,0.03,0.03,1.15,1.08,1.07,19.05,1.21,1.09,5.09,0.67,10.28,7.66,1.17,1.25,1.21,17.0,9.0,6.0,32.0,1.0,2.0,0.0,3.0,0.0,9.0,11.0,16.0,25.0,2.0,7.0,16.0,27.0,2.0,1.0,21.0,4.0,1.0,0.43,0.45,0.32,1.0,0.0,0.0,33.42,26.0,26.64,1.0,0.23,0.42,0.42,1.02,1.07,1.06
847795284784328480813,2023,Fabbri-Veleno-Fischer,DET,line,5on5,13,2956.0,155.0,0.7,0.5,0.58,26.0,3.01,1.91,6.62,0.87,13.46,9.13,2.71,3.03,2.72,27.0,8.0,5.0,40.0,2.0,6.0,1.0,4.0,0.0,11.0,12.0,25.0,33.0,4.0,8.0,30.0,32.0,3.0,4.0,25.0,3.0,7.0,0.72,0.38,1.92,1.0,0.0,1.0,40.38,35.0,35.28,4.0,0.41,1.25,1.25,2.18,2.18,2.11,17.99,1.29,1.23,4.25,0.58,10.37,7.28,1.24,1.28,1.24,15.0,10.0,15.0,40.0,1.0,2.0,1.0,5.0,0.0,10.0,7.0,14.0,24.0,3.0,6.0,24.0,19.0,3.0,7.0,21.0,3.0,1.0,0.64,0.41,0.24,0.0,1.0,0.0,39.28,25.0,24.63,4.0,0.25,0.44,0.44,1.1,1.08,1.06
84745788477435,2023,Graves-Karlsson,PIT,pairing,5on5,60,22792.0,319.0,0.51,0.51,0.5,199.29,17.1,13.25,50.32,6.76,107.46,79.12,16.31,16.95,16.17,199.0,75.0,130.0,404.0,7.0,21.0,0.0,37.0,0.0,109.0,100.0,192.0,267.0,15.0,30.0,196.0,113.0,62.0,56.0,202.0,54.0,18.0,5.36,6.66,5.09,4.0,1.0,2.0,400.96,274.0,271.78,23.0,2.76,3.97,3.97,15.9,15.76,15.47,202.89,16.27,13.17,48.89,6.62,107.69,82.37,15.81,16.53,16.05,183.0,92.0,114.0,389.0,12.0,13.0,0.0,41.0,1.0,98.0,110.0,171.0,263.0,25.0,53.0,147.0,132.0,50.0,51.0,206.0,57.0,12.0,5.86,7.11,3.3,3.0,9.0,0.0,392.03,275.0,277.56,27.0,2.74,2.73,2.73,16.28,16.52,16.3
84809508481122,2023,Benoit-Lyubushkin,TOR,pairing,5on5,13,1147.0,107.0,0.56,0.44,0.46,8.65,0.5,0.44,2.32,0.29,4.65,3.81,0.48,0.48,0.47,7.0,5.0,3.0,15.0,2.0,0.0,0.0,3.0,0.0,3.0,4.0,5.0,10.0,1.0,2.0,8.0,22.0,1.0,0.0,11.0,1.0,0.0,0.31,0.19,0.0,1.0,1.0,0.0,14.43,12.0,11.72,0.0,0.09,0.0,0.0,0.59,0.57,0.55,10.18,0.38,0.49,2.75,0.33,5.53,4.51,0.38,0.37,0.36,9.0,5.0,5.0,19.0,0.0,1.0,0.0,2.0,1.0,7.0,3.0,9.0,14.0,1.0,2.0,8.0,8.0,2.0,1.0,14.0,0.0,0.0,0.38,0.0,0.0,0.0,0.0,0.0,19.84,14.0,13.75,1.0,0.1,0.02,0.02,0.46,0.44,0.44
847796284780478480835,2023,Lemieux-Drury-Bunting,CAR,line,5on5,6,974.0,28.0,0.35,0.36,0.17,2.3,0.3,0.21,0.39,0.06,1.16,0.88,0.3,0.33,0.33,3.0,0.0,7.0,10.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,2.0,1.0,2.0,4.0,7.0,1.0,0.0,0.0,3.0,0.0,0.0,0.3,0.0,0.0,1.0,0.0,10.61,3.0,3.22,0.0,0.04,0.0,0.0,0.35,0.38,0.38,10.24,0.57,0.59,2.51,0.35,6.17,4.81,0.57,0.56,0.55,13.0,2.0,3.0,18.0,2.0,1.0,0.0,3.0,0.0,3.0,6.0,11.0,13.0,1.0,2.0,9.0,3.0,0.0,0.0,14.0,0.0,1.0,0.35,0.0,0.22,2.0,0.0,0.0,17.78,15.0,14.66,0.0,0.12,0.22,0.22,0.47,0.47,0.47
847934384826998483431,2023,Keller-Cooley-Guenther,ARI,line,5on5,15,3353.0,138.0,0.62,0.54,0.57,30.9,3.12,1.97,8.07,0.98,16.34,11.52,3.06,3.16,3.09,28.0,14.0,14.0,56.0,1.0,6.0,1.0,11.0,0.0,13.0,11.0,27.0,41.0,2.0,4.0,20.0,20.0,9.0,11.0,33.0,5.0,4.0,1.01,0.69,1.41,0.0,0.0,1.0,54.81,42.0,41.2,7.0,0.41,1.44,1.44,2.1,2.07,2.05,24.01,1.88,1.44,5.98,0.7,12.44,9.55,1.86,1.95,1.92,22.0,10.0,16.0,48.0,2.0,1.0,0.0,10.0,0.0,9.0,10.0,20.0,30.0,5.0,10.0,29.0,26.0,5.0,7.0,24.0,6.0,2.0,0.64,0.75,0.49,1.0,0.0,1.0,49.27,32.0,32.91,4.0,0.3,0.28,0.28,1.91,1.95,1.94
847464184764588478873,2023,Henrique-Strome-Terry,ANA,line,5on5,4,1748.0,18.0,0.53,0.49,0.44,11.57,1.24,0.67,2.78,0.44,6.01,4.86,1.18,1.28,1.22,12.0,4.0,9.0,25.0,2.0,3.0,1.0,4.0,0.0,1.0,6.0,10.0,14.0,1.0,2.0,22.0,6.0,3.0,5.0,13.0,1.0,2.0,0.42,0.14,0.68,1.0,0.0,1.0,26.76,16.0,16.63,2.0,0.14,0.82,0.82,0.56,0.59,0.58,14.92,1.08,0.97,3.2,0.42,8.34,5.98,1.06,1.04,1.02,11.0,9.0,6.0,26.0,2.0,0.0,0.0,2.0,0.0,9.0,7.0,9.0,18.0,0.0,0.0,16.0,13.0,4.0,5.0,14.0,6.0,0.0,0.38,0.71,0.0,1.0,1.0,0.0,25.51,20.0,19.66,1.0,0.21,0.0,0.0,1.29,1.24,1.22
84752188481598,2023,Ekholm-Broberg,EDM,pairing,5on5,5,890.0,33.0,0.53,0.5,0.5,9.13,0.62,0.56,2.54,0.3,4.72,3.27,0.62,0.63,0.63,6.0,6.0,3.0,15.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0,12.0,1.0,2.0,13.0,4.0,1.0,1.0,9.0,3.0,0.0,0.23,0.39,0.0,0.0,0.0,0.0,14.95,12.0,11.92,1.0,0.12,0.0,0.0,0.74,0.75,0.74,8.95,0.55,0.55,2.38,0.34,4.45,3.73,0.55,0.55,0.55,10.0,2.0,3.0,15.0,0.0,1.0,0.0,3.0,0.0,3.0,5.0,10.0,12.0,1.0,2.0,6.0,8.0,0.0,1.0,9.0,3.0,0.0,0.2,0.35,0.0,0.0,0.0,0.0,15.01,12.0,11.92,1.0,0.11,0.01,0.01,0.66,0.66,0.65
84740908478507,2023,Smith-Marino,NJD,pairing,5on5,46,4309.0,326.0,0.43,0.43,0.41,18.14,2.02,1.13,4.72,0.65,8.96,6.51,1.91,2.08,1.97,16.0,8.0,12.0,36.0,1.0,3.0,0.0,0.0,0.0,11.0,9.0,15.0,23.0,4.0,11.0,11.0,30.0,9.0,14.0,18.0,3.0,3.0,0.62,0.29,1.1,0.0,0.0,1.0,35.88,24.0,24.15,9.0,0.24,0.89,0.89,1.36,1.39,1.38,24.76,2.67,1.75,6.22,0.84,12.91,9.6,2.52,2.66,2.53,21.0,13.0,14.0,48.0,3.0,3.0,0.0,4.0,0.0,11.0,13.0,18.0,31.0,2.0,7.0,13.0,21.0,9.0,6.0,22.0,10.0,2.0,0.76,1.32,0.59,1.0,2.0,0.0,47.88,34.0,34.24,0.0,0.37,0.41,0.41,2.63,2.63,2.54
847998784808808481556,2023,Lauko-Geekie-Beecher,BOS,line,5on5,6,1471.0,56.0,0.44,0.41,0.38,8.47,0.62,0.58,2.15,0.29,4.79,3.57,0.62,0.65,0.65,10.0,2.0,7.0,19.0,2.0,0.0,0.0,1.0,0.0,4.0,5.0,8.0,10.0,2.0,4.0,23.0,17.0,5.0,0.0,9.0,3.0,0.0,0.15,0.47,0.0,1.0,1.0,0.0,19.12,12.0,12.28,0.0,0.12,0.0,0.0,0.74,0.77,0.77,14.39,0.8,0.9,3.84,0.5,8.33,5.63,0.78,0.8,0.77,16.0,4.0,7.0,27.0,1.0,1.0,0.0,4.0,0.0,5.0,9.0,15.0,19.0,1.0,2.0,9.0,15.0,3.0,1.0,18.0,2.0,0.0,0.54,0.26,0.0,1.0,0.0,0.0,27.22,20.0,20.14,0.0,0.19,0.16,0.16,0.83,0.83,0.81
847456484785198479542,2023,Hagel-Cirelli-Stamkos,TBL,line,5on5,34,14640.0,132.0,0.46,0.47,0.47,114.57,10.16,7.76,27.0,3.71,63.92,46.46,9.9,10.06,9.82,116.0,43.0,72.0,231.0,11.0,5.0,1.0,24.0,2.0,62.0,55.0,105.0,148.0,21.0,45.0,156.0,99.0,30.0,40.0,117.0,32.0,10.0,3.71,4.04,2.4,5.0,6.0,0.0,232.3,159.0,159.84,26.0,1.62,0.99,1.3,10.47,10.39,10.31,131.9,12.15,8.48,34.56,4.56,68.42,50.81,11.63,12.15,11.65,120.0,59.0,78.0,257.0,17.0,21.0,2.0,24.0,0.0,67.0,50.0,103.0,162.0,28.0,59.0,121.0,122.0,36.0,35.0,132.0,33.0,14.0,4.17,4.01,3.97,10.0,3.0,4.0,254.81,179.0,178.41,18.0,1.78,4.02,4.02,9.91,9.97,9.78
84788828482730,2023,Gavrikov-Clarke,LAK,pairing,5on5,15,4820.0,76.0,0.59,0.56,0.6,66.32,6.04,3.85,17.45,2.31,33.98,25.37,5.76,6.02,5.75,62.0,27.0,19.0,108.0,2.0,12.0,0.0,9.0,0.0,32.0,34.0,60.0,87.0,5.0,10.0,38.0,28.0,10.0,12.0,71.0,9.0,9.0,2.0,1.15,2.89,1.0,1.0,0.0,107.05,89.0,88.13,6.0,0.8,2.56,2.56,4.28,4.24,4.17,43.28,4.25,3.19,10.56,1.43,23.12,16.46,4.12,4.26,4.13,39.0,20.0,25.0,84.0,6.0,4.0,1.0,9.0,0.0,18.0,22.0,33.0,53.0,4.0,8.0,37.0,35.0,11.0,14.0,43.0,11.0,5.0,1.31,1.36,1.59,1.0,2.0,3.0,84.67,59.0,59.54,11.0,0.67,1.09,1.09,3.84,3.87,3.83
847954384810938483549,2023,Pezzetta-Condotta-Harvey-Pinard,MTL,line,5on5,3,1027.0,11.0,0.46,0.32,0.32,4.86,0.58,0.28,1.23,0.16,2.68,2.08,0.56,0.61,0.59,7.0,0.0,2.0,9.0,1.0,1.0,0.0,0.0,0.0,5.0,0.0,6.0,6.0,2.0,4.0,6.0,12.0,0.0,2.0,6.0,0.0,1.0,0.23,0.0,0.35,1.0,0.0,0.0,9.93,7.0,7.52,1.0,0.06,0.35,0.35,0.29,0.31,0.3,10.04,0.68,0.58,2.62,0.37,5.93,4.82,0.68,0.63,0.63,9.0,6.0,4.0,19.0,0.0,1.0,0.0,1.0,0.0,5.0,8.0,9.0,15.0,3.0,6.0,6.0,7.0,3.0,3.0,13.0,2.0,0.0,0.46,0.22,0.0,0.0,0.0,0.0,17.15,15.0,13.8,3.0,0.12,0.63,0.0,0.8,0.74,0.74
847682684779558480009,2023,Gourde-Mccann-Tolvanen,SEA,line,5on5,10,3743.0,78.0,0.34,0.46,0.44,30.26,1.77,1.85,7.64,1.0,16.45,12.3,1.76,1.87,1.86,31.0,10.0,22.0,63.0,2.0,1.0,0.0,9.0,0.0,11.0,18.0,29.0,39.0,4.0,8.0,36.0,26.0,6.0,6.0,36.0,4.0,1.0,1.07,0.46,0.23,0.0,1.0,1.0,66.16,41.0,43.24,2.0,0.38,0.09,0.09,2.06,2.18,2.17,36.97,3.44,2.4,9.88,1.31,21.07,13.9,3.17,3.27,3.02,32.0,20.0,21.0,73.0,2.0,8.0,0.0,7.0,0.0,21.0,14.0,30.0,50.0,1.0,2.0,34.0,27.0,9.0,12.0,40.0,7.0,5.0,1.08,0.92,1.44,0.0,2.0,0.0,69.92,52.0,49.75,4.0,0.49,1.6,1.6,2.33,2.22,2.19
847585584779628480829,2023,Lemieux-Kotkaniemi-Fast,CAR,line,5on5,7,2163.0,32.0,0.51,0.68,0.65,22.02,1.67,1.41,5.67,0.74,12.43,9.09,1.58,1.67,1.59,20.0,11.0,19.0,50.0,1.0,2.0,0.0,5.0,0.0,16.0,7.0,19.0,30.0,2.0,7.0,20.0,27.0,9.0,4.0,24.0,5.0,2.0,0.61,0.51,0.55,1.0,0.0,0.0,51.74,31.0,31.61,2.0,0.29,0.31,0.31,1.65,1.65,1.63,12.87,1.6,0.84,3.06,0.43,6.19,4.87,1.59,1.58,1.56,15.0,2.0,6.0,23.0,1.0,2.0,0.0,4.0,1.0,5.0,4.0,14.0,16.0,2.0,7.0,13.0,26.0,4.0,6.0,12.0,4.0,1.0,0.48,0.61,0.52,0.0,1.0,0.0,21.68,17.0,16.46,3.0,0.18,0.71,0.71,1.07,1.04,1.04
84800738482245,2023,Brannstrom-Zub,OTT,pairing,5on5,49,5763.0,337.0,0.58,0.56,0.58,60.12,5.2,3.85,14.48,1.97,32.14,24.36,5.02,5.15,4.97,57.0,25.0,29.0,111.0,3.0,8.0,1.0,14.0,1.0,29.0,27.0,54.0,79.0,6.0,12.0,34.0,35.0,17.0,15.0,59.0,18.0,5.0,1.29,2.48,1.43,1.0,1.0,1.0,111.07,82.0,82.08,7.0,0.8,1.69,1.46,4.54,4.51,4.4,44.06,3.76,2.7,10.61,1.46,21.98,18.5,3.67,3.78,3.69,46.0,13.0,27.0,86.0,6.0,4.0,1.0,10.0,0.0,18.0,21.0,40.0,53.0,5.0,10.0,37.0,29.0,13.0,17.0,43.0,12.0,4.0,1.31,1.46,0.99,3.0,0.0,3.0,86.32,59.0,58.81,10.0,0.56,0.67,0.67,3.65,3.67,3.62
847646884784448478463,2023,Beauvillier-Miller-Boeser,VAN,line,5on5,13,1883.0,163.0,0.48,0.46,0.5,14.6,1.26,0.9,3.35,0.48,8.66,6.36,1.16,1.3,1.2,14.0,7.0,11.0,32.0,1.0,1.0,1.0,6.0,0.0,6.0,7.0,13.0,20.0,1.0,4.0,16.0,12.0,2.0,2.0,17.0,3.0,1.0,0.64,0.32,0.29,0.0,0.0,1.0,33.68,21.0,21.9,1.0,0.19,0.29,0.29,1.15,1.2,1.16,14.66,1.34,1.01,3.72,0.55,8.35,6.03,1.33,1.3,1.29,13.0,8.0,16.0,37.0,1.0,1.0,0.0,3.0,0.0,7.0,9.0,12.0,20.0,2.0,4.0,17.0,11.0,3.0,1.0,15.0,4.0,2.0,0.45,0.45,0.45,0.0,0.0,1.0,35.5,21.0,20.02,1.0,0.21,0.22,0.22,1.34,1.28,1.28
847518484764598477380,2023,Kreider-Zibanejad-Brodzinski,NYR,line,5on5,10,1559.0,140.0,0.27,0.41,0.46,11.35,0.46,0.64,2.96,0.34,6.75,4.85,0.46,0.45,0.45,9.0,7.0,4.0,20.0,1.0,0.0,0.0,4.0,0.0,2.0,9.0,8.0,15.0,4.0,10.0,13.0,2.0,3.0,3.0,15.0,1.0,0.0,0.28,0.18,0.0,1.0,0.0,0.0,19.09,16.0,15.44,3.0,0.13,0.0,0.0,0.59,0.57,0.57,14.52,1.25,1.15,3.62,0.48,7.28,5.21,1.23,1.25,1.22,12.0,7.0,10.0,29.0,4.0,3.0,2.0,2.0,1.0,4.0,5.0,8.0,15.0,1.0,2.0,21.0,9.0,5.0,4.0,14.0,4.0,1.0,0.48,0.57,0.2,2.0,1.0,1.0,28.88,19.0,19.0,1.0,0.24,0.25,0.25,1.25,1.24,1.23
847516984770158480802,2023,Kane-Mcleod-Brown,EDM,line,5on5,21,2366.0,264.0,0.54,0.55,0.51,16.68,1.3,1.03,4.37,0.61,9.46,7.23,1.29,1.24,1.22,16.0,8.0,18.0,42.0,1.0,0.0,0.0,4.0,0.0,10.0,9.0,15.0,23.0,1.0,2.0,20.0,24.0,7.0,7.0,20.0,3.0,1.0,0.77,0.33,0.21,1.0,0.0,0.0,40.56,24.0,23.26,6.0,0.21,0.0,0.0,1.52,1.45,1.43,17.26,1.12,0.9,4.35,0.54,9.02,7.06,1.11,1.19,1.18,17.0,6.0,11.0,34.0,1.0,1.0,1.0,4.0,0.0,7.0,10.0,16.0,22.0,1.0,2.0,17.0,22.0,9.0,7.0,18.0,5.0,0.0,0.45,0.67,0.0,0.0,1.0,0.0,36.24,23.0,24.22,3.0,0.19,0.18,0.18,1.12,1.19,1.18
84785078482684,2023,Hughes-Marino,NJD,pairing,5on5,64,24308.0,319.0,0.51,0.53,0.51,203.98,17.8,13.4,53.55,6.86,108.28,78.11,17.15,17.72,17.09,198.0,80.0,126.0,404.0,14.0,23.0,3.0,46.0,1.0,90.0,104.0,184.0,264.0,17.0,37.0,219.0,121.0,51.0,64.0,213.0,40.0,25.0,5.9,5.22,6.69,5.0,5.0,4.0,403.5,278.0,277.16,33.0,2.8,5.2,5.48,15.11,15.09,14.8,197.52,16.96,12.61,49.48,6.63,101.99,79.32,16.44,17.33,16.78,192.0,75.0,88.0,355.0,14.0,22.0,3.0,45.0,1.0,73.0,112.0,178.0,253.0,27.0,57.0,174.0,177.0,46.0,46.0,193.0,60.0,14.0,5.15,7.9,3.91,3.0,7.0,4.0,358.84,267.0,270.71,13.0,2.64,4.11,4.11,15.49,15.68,15.43
84759068476853,2023,Rielly-Klingberg,TOR,pairing,5on5,13,2612.0,68.0,0.39,0.5,0.48,20.42,1.33,1.21,6.1,0.93,10.74,7.69,1.28,1.33,1.28,21.0,7.0,19.0,47.0,1.0,2.0,0.0,4.0,1.0,9.0,11.0,20.0,27.0,2.0,4.0,25.0,13.0,3.0,10.0,23.0,3.0,2.0,0.5,0.3,0.54,1.0,0.0,0.0,46.95,28.0,27.56,6.0,0.25,0.34,0.34,1.25,1.24,1.21,21.66,2.05,1.61,5.03,0.71,12.03,8.57,1.97,2.01,1.94,19.0,11.0,17.0,47.0,1.0,3.0,0.0,3.0,0.0,8.0,15.0,18.0,29.0,8.0,16.0,16.0,18.0,6.0,8.0,18.0,11.0,1.0,0.49,1.2,0.36,0.0,1.0,0.0,47.1,30.0,30.08,5.0,0.34,0.52,0.52,1.86,1.86,1.81
848002884807978482159,2023,Farabee-Frost-Foerster,PHI,line,5on5,20,1215.0,257.0,0.62,0.62,0.7,11.56,0.95,0.71,2.67,0.38,6.37,4.93,0.84,0.9,0.79,11.0,5.0,5.0,21.0,1.0,1.0,0.0,2.0,0.0,4.0,8.0,10.0,15.0,3.0,9.0,8.0,5.0,3.0,1.0,12.0,4.0,0.0,0.41,0.54,0.0,1.0,0.0,0.0,19.92,16.0,15.32,1.0,0.15,0.17,0.17,0.92,0.87,0.83,4.39,0.58,0.42,1.05,0.19,2.77,2.0,0.56,0.63,0.61,3.0,4.0,6.0,13.0,1.0,0.0,0.0,1.0,0.0,2.0,3.0,2.0,6.0,2.0,7.0,10.0,14.0,3.0,1.0,4.0,3.0,0.0,0.16,0.42,0.0,0.0,1.0,0.0,13.77,7.0,7.46,0.0,0.09,0.0,0.0,0.68,0.73,0.7
847644884780208481604,2023,Dorofeyev-Karlsson-Amadio,VGK,line,5on5,17,7043.0,91.0,0.49,0.53,0.55,63.25,4.02,3.79,16.04,2.03,35.16,25.95,3.94,4.14,4.05,64.0,23.0,29.0,116.0,9.0,5.0,1.0,12.0,0.0,32.0,29.0,55.0,78.0,4.0,11.0,69.0,25.0,19.0,11.0,74.0,11.0,2.0,2.19,1.32,0.51,6.0,2.0,1.0,118.54,87.0,89.18,6.0,0.78,0.71,0.71,4.09,4.18,4.14,50.75,4.11,3.21,13.32,1.72,28.88,20.76,3.94,4.08,3.91,42.0,30.0,29.0,101.0,5.0,4.0,1.0,11.0,0.0,26.0,26.0,37.0,67.0,8.0,19.0,43.0,55.0,16.0,12.0,60.0,7.0,5.0,1.65,0.78,1.68,2.0,2.0,1.0,99.33,72.0,71.01,6.0,0.66,1.28,1.28,3.49,3.46,3.35
